open,close,high,low
136.53,136.639,136.732,136.527
136.641,136.653,136.714,136.623
136.654,136.953,136.965,136.649
136.953,136.831,136.953,136.827
136.831,136.93,136.962,136.826
136.93,136.805,136.94,136.792
136.747,136.981,137.042,136.745
136.968,136.97,137.031,136.925
136.969,136.895,136.978,136.822
136.897,136.915,136.977,136.861
136.911,136.917,136.95,136.844
136.917,137.01,137.058,136.888
137.013,137.02,137.141,137.013
137.02,137.033,137.083,136.986
137.032,137.126,137.158,136.949
137.124,137.012,137.131,136.934
137.012,136.958,137.019,136.825
136.958,136.939,136.989,136.853
136.939,136.849,136.959,136.832
136.849,136.839,136.936,136.796
136.837,137.029,137.058,136.819
137.03,137.006,137.036,136.961
137.006,137.059,137.079,136.991
137.059,137.102,137.128,137.036
137.1,137.108,137.144,137.037
137.104,137.28,137.325,137.087
137.279,137.139,137.31,137.121
137.14,137.1,137.202,136.962
137.098,137.055,137.202,137.008
137.056,137.036,137.146,137.011
137.034,136.31,137.052,136.277
136.307,136.52,136.544,136.132
136.523,136.722,136.936,136.405
136.722,137.667,137.684,136.715
137.667,137.904,138.083,137.665
137.904,137.831,137.999,137.79
137.831,137.799,137.884,137.718
137.797,138.318,138.408,137.797
138.316,138.437,138.54,138.218
138.438,138.767,138.773,138.377
138.768,138.524,138.829,138.521
138.524,138.739,138.781,138.503
138.736,138.723,138.772,138.532
138.723,138.387,138.727,138.35
138.387,138.437,138.453,138.303
138.437,138.441,138.555,138.404
138.441,138.665,138.672,138.406
138.665,139.15,140.016,138.633
139.149,139.392,139.476,139.091
139.392,139.291,139.413,139.268
139.291,139.278,139.297,139.155
139.279,139.274,139.373,139.243
139.274,139.305,139.39,139.251
139.305,139.184,139.315,139.161
139.166,139.279,139.295,139.094
139.276,139.253,139.332,139.199
139.254,139.222,139.311,139.202
139.222,139.251,139.297,139.203
139.249,139.413,139.426,139.194
139.411,139.392,139.429,139.314
139.392,139.554,139.599,139.376
139.552,139.291,139.582,139.286
139.295,139.358,139.458,139.295
139.357,139.17,139.371,139.109
139.172,139.166,139.248,139.141
139.166,139.081,139.168,139.052
139.081,139.319,139.322,139.061
139.319,139.298,139.365,139.235
139.3,139.182,139.31,139.179
139.181,139.285,139.3,139.156
139.289,139.403,139.423,139.232
139.403,139.391,139.486,139.36
139.391,139.337,139.409,139.265
139.336,139.418,139.468,139.296
139.421,139.683,139.887,139.346
139.684,139.52,139.847,139.447
139.52,139.593,139.607,139.396
139.594,139.523,139.842,139.494
139.522,139.675,139.696,139.462
139.675,139.777,139.797,139.594
139.777,139.734,139.825,139.644
139.734,139.746,139.793,139.686
139.744,139.983,140.105,139.74
139.981,140.122,140.176,139.908
140.123,139.95,140.173,139.946
139.95,139.714,139.958,139.638
139.716,139.762,139.879,139.684
139.759,139.916,139.95,139.759
139.916,139.834,139.96,139.687
139.845,139.571,139.859,139.571
139.573,139.713,139.732,139.567
139.715,139.455,139.716,139.446
139.454,139.164,139.515,139.095
139.163,139.17,139.215,139.043
139.169,139.238,139.261,139.076
139.211,139.311,139.311,139.163
139.311,139.102,139.318,139.01
139.102,138.952,139.156,138.919
138.952,139.037,139.166,138.917
139.036,139.169,139.185,139
139.166,139.07,139.167,139.03
139.069,139.047,139.099,138.971
139.045,139.11,139.126,138.983
139.12,139.122,139.126,139.051
139.127,139.248,139.272,139.103
139.248,139.242,139.307,139.154
139.244,139.099,139.254,139.094
139.097,139.086,139.161,139.032
139.088,139.244,139.253,139.051
139.244,139.254,139.353,139.203
139.256,139.145,139.267,139.135
139.149,139.288,139.309,139.146
139.288,139.224,139.312,139.2
139.225,139.23,139.286,139.194
139.232,139.291,139.297,139.231
139.287,139.366,139.375,139.246
139.367,139.423,139.431,139.35
139.422,139.488,139.558,139.401
139.492,139.5,139.549,139.451
139.501,139.461,139.513,139.372
139.459,139.514,139.607,139.445
139.517,139.553,139.638,139.418
139.553,139.67,139.683,139.477
139.667,139.728,139.83,139.663
139.73,139.837,139.941,139.678
139.838,139.924,140.032,139.804
139.92,139.93,140.042,139.863
139.93,139.875,139.995,139.856
139.877,139.783,139.889,139.761
139.782,139.679,139.845,139.676
139.68,139.538,139.689,139.458
139.537,139.587,139.733,139.49
139.587,139.541,139.665,139.511
139.541,139.599,139.672,139.493
139.6,139.833,139.988,139.552
139.833,139.734,139.937,139.595
139.734,140.102,140.251,139.719
140.103,140.189,140.215,139.987
140.188,140.117,140.248,139.933
140.118,140.241,140.29,140.109
140.241,140.184,140.328,140.184
140.181,140.14,140.253,140.128
140.141,140.062,140.209,140.02
140.067,140.095,140.221,140.058
140.096,140.048,140.119,139.958
140.048,140.114,140.138,140.017
140.113,140.071,140.116,140.013
140.072,140.059,140.129,139.997
140.06,140.082,140.154,140.042
140.082,140.05,140.087,139.998
140.049,140.002,140.099,139.929
140.002,139.965,140.008,139.941
139.968,139.978,140.081,139.952
139.977,140.067,140.072,139.96
140.068,140.054,140.099,139.995
140.053,140.001,140.088,139.972
140.001,139.933,140.001,139.915
139.933,139.888,139.999,139.827
139.884,139.766,139.946,139.749
139.766,139.841,139.889,139.758
139.841,139.838,139.856,139.798
139.838,139.748,139.848,139.732
139.749,139.769,139.819,139.713
139.772,139.788,139.813,139.729
139.789,139.805,139.813,139.766
139.805,139.767,139.805,139.729
139.768,139.833,139.845,139.726
139.834,140.045,140.054,139.829
140.039,140.01,140.116,139.999
140.008,140.056,140.095,139.933
140.056,139.972,140.136,139.948
139.974,140.092,140.124,139.809
140.091,139.785,140.103,139.708
139.776,139.667,139.776,139.429
139.665,139.653,139.743,139.566
139.654,139.623,139.759,139.579
139.621,139.449,139.649,139.437
139.453,139.522,139.555,139.382
139.527,139.377,139.566,139.324
139.376,139.43,139.63,139.365
139.431,139.445,139.446,139.178
139.446,139.482,139.592,139.419
139.482,139.488,139.593,139.46
139.487,139.525,139.667,139.471
139.527,139.626,139.665,139.399
139.625,139.353,139.681,139.329
139.353,139.427,139.442,139.215
139.427,139.399,139.478,139.284
139.401,139.446,139.487,139.31
139.447,139.446,139.517,139.398
139.446,139.427,139.476,139.294
139.427,139.747,139.861,139.366
139.746,139.777,139.784,139.615
139.745,139.709,139.779,139.634
139.709,139.665,139.717,139.593
139.668,139.602,139.72,139.59
139.604,139.71,139.732,139.592
139.708,139.526,139.882,139.526
141.767,141.34,141.81,141.229
141.34,141.399,141.677,141.227
141.375,140.972,141.469,140.965
140.972,140.973,141.114,140.881
140.969,141.164,141.203,140.946
141.164,141.067,141.218,140.986
141.063,140.95,141.112,140.802
140.949,141.021,141.079,140.797
141.017,140.796,141.027,140.742
140.796,140.783,140.855,140.7
140.783,140.642,140.828,140.584
140.642,140.789,140.831,140.624
140.791,140.867,140.867,140.737
140.869,140.709,140.878,140.689
140.708,140.717,140.737,140.647
140.717,140.878,140.89,140.676
140.877,140.919,140.965,140.838
140.92,140.941,141.062,140.843
140.946,140.798,141.013,140.794
140.796,140.869,140.871,140.666
140.868,140.8,140.884,140.652
140.8,141.033,141.074,140.766
141.033,141.202,141.261,141.002
141.199,141.246,141.25,141.055
141.245,141.214,141.272,141.1
141.214,141.314,141.368,141.147
141.314,141.157,141.396,141.104
141.157,141.194,141.254,141.024
141.195,141.291,141.385,141.165
141.291,141.14,141.33,141.14
141.14,141.039,141.223,140.969
141.042,140.806,141.07,140.772
140.804,140.934,141.033,140.779
140.935,140.717,140.947,140.664
140.717,140.646,140.773,140.605
140.648,140.394,140.699,140.352
140.396,140.35,140.487,140.281
140.349,140.279,140.492,140.256
140.277,140.333,140.385,140.179
140.334,140.322,140.373,140.216
140.322,140.472,140.537,140.317
140.472,140.388,140.521,140.294
140.388,140.423,140.543,140.329
140.423,140.344,140.462,140.329
140.345,140.366,140.434,140.345
140.366,140.303,140.418,140.303
140.305,140.347,140.383,140.278
140.35,140.412,140.431,140.35
140.404,140.327,140.428,140.281
140.326,140.399,140.412,140.315
140.399,140.437,140.442,140.342
140.436,140.393,140.448,140.35
140.392,140.283,140.44,140.258
140.283,140.065,140.284,140.041
140.065,140.32,140.338,140.064
140.319,140.363,140.427,140.194
140.363,140.415,140.464,140.347
140.415,140.42,140.543,140.415
140.419,140.666,140.686,140.414
140.666,140.675,140.785,140.647
140.677,140.611,140.69,140.599
140.611,140.584,140.653,140.535
140.584,140.797,140.818,140.577
140.795,140.66,140.823,140.637
140.661,140.796,140.825,140.658
140.796,140.958,141.013,140.788
140.957,141.011,141.058,140.89
141.011,141.179,141.208,140.971
141.18,141.332,141.357,141.042
141.332,141.214,141.369,141.154
141.214,141.422,141.461,141.195
141.422,141.549,141.554,141.366
141.539,141.679,141.705,141.454
141.68,141.331,141.741,141.292
141.331,141.462,141.543,141.325
141.462,141.524,141.604,141.412
141.525,141.675,141.675,141.48
141.677,141.673,141.743,141.607
141.672,141.873,141.915,141.618
141.875,141.869,141.9,141.716
141.869,141.938,142.042,141.781
141.938,141.724,142.062,141.68
141.726,141.872,142.007,141.681
141.873,142.223,142.24,141.873
142.223,142.433,142.494,142.043
142.435,142.329,142.497,142.293
142.326,142.5,142.607,142.302
142.498,142.474,142.59,142.396
142.471,142.331,142.49,142.297
142.332,142.351,142.379,142.257
142.351,142.58,142.598,142.301
142.579,142.499,142.588,142.483
142.5,142.523,142.588,142.449
142.522,142.553,142.579,142.472
142.553,142.583,142.598,142.504
142.583,142.587,142.641,142.514
142.536,142.536,142.621,142.472
142.509,142.528,142.578,142.485
142.533,142.492,142.583,142.482
142.492,142.41,142.513,142.403
142.411,142.504,142.568,142.405
142.505,142.521,142.536,142.408
142.517,142.846,142.858,142.461
142.843,142.815,142.99,142.793
142.815,142.733,142.864,142.719
142.732,142.859,142.874,142.695
142.859,142.802,142.887,142.769
142.803,142.83,142.856,142.757
142.83,142.758,142.85,142.742
142.759,142.725,142.77,142.688
142.725,142.752,142.759,142.69
142.751,142.855,142.879,142.749
142.854,142.926,143.021,142.843
142.925,142.973,142.976,142.816
142.973,142.954,143.004,142.807
142.954,142.86,143.008,142.717
142.862,142.825,142.989,142.795
142.825,142.507,142.853,142.499
142.507,142.452,142.692,142.437
142.454,142.539,142.624,142.318
142.539,142.501,142.596,142.438
142.499,142.761,142.769,142.476
142.762,142.524,142.763,142.522
142.524,142.554,142.679,142.486
142.551,142.598,142.607,142.464
142.598,142.812,142.866,142.579
142.811,142.795,142.966,142.774
142.799,142.88,143.244,142.792
142.88,142.821,142.889,142.532
142.816,142.936,143.026,142.779
142.936,143.119,143.123,142.835
143.131,143.472,143.473,143.06
143.472,143.364,143.496,143.289
143.365,143.155,143.394,143.004
143.155,143.197,143.278,143.122
143.197,143.314,143.352,143.078
143.316,143.263,143.367,143.234
143.265,142.991,143.293,142.916
142.991,143.005,143.103,142.906
143.005,143.03,143.146,142.983
143.03,142.994,143.094,142.966
142.995,142.684,143.008,142.558
142.687,142.688,142.757,142.642
142.691,142.669,142.704,142.475
142.652,142.642,142.721,142.561
142.641,142.646,142.668,142.562
142.647,142.864,142.876,142.619
142.859,142.902,142.913,142.787
142.901,142.848,142.901,142.796
142.848,142.814,142.91,142.808
142.815,142.899,143.001,142.791
142.899,142.893,142.967,142.876
142.894,143.043,143.081,142.894
143.043,143.049,143.055,142.924
143.053,142.989,143.094,142.96
142.988,143.117,143.206,142.971
143.118,143.118,143.203,143.036
143.118,142.997,143.181,142.966
143.001,143.154,143.172,142.988
143.153,143.146,143.185,143.059
143.145,143.137,143.152,143.048
143.136,143.12,143.161,143.068
143.119,143.265,143.271,143.111
143.263,143.375,143.429,143.257
143.38,143.607,143.685,143.378
143.607,143.429,143.632,143.374
143.427,143.532,143.621,143.254
143.53,143.479,143.652,143.41
143.48,143.585,143.615,143.384
143.585,143.526,143.626,143.474
143.526,143.588,143.619,143.49
143.588,143.594,143.668,143.587
143.594,143.661,143.673,143.516
143.663,143.576,143.67,143.498
143.574,143.522,143.671,143.522
143.45,143.711,143.877,143.434
143.71,143.67,143.742,143.399
143.676,143.652,143.688,143.337
143.659,143.572,143.784,143.549
143.572,143.37,143.639,143.282
143.369,143.488,143.52,143.257
143.488,143.205,143.522,143.129
143.207,143.369,143.428,143.201
143.366,143.538,143.542,143.358
143.543,143.493,143.548,143.34
143.491,143.487,143.591,143.432
143.487,143.455,143.517,143.4
143.455,143.526,143.573,143.454
143.526,143.494,143.527,143.412
143.494,143.488,143.542,143.448
143.488,143.518,143.557,143.417
143.519,143.526,143.584,143.48
143.526,143.485,143.556,143.447
143.485,143.524,143.57,143.459
143.526,143.586,143.595,143.521
143.589,143.514,143.592,143.502
143.51,143.357,143.51,143.357
143.357,143.357,143.409,143.324
143.359,143.453,143.57,143.345
143.453,143.455,143.5,143.334
143.453,143.469,143.503,143.328
143.467,143.401,143.467,143.286
143.401,143.477,143.497,143.384
143.477,143.438,143.487,143.403
143.436,143.515,143.572,143.403
143.515,143.495,143.526,143.481
143.496,143.5,143.522,143.473
143.501,143.384,143.516,143.336
143.384,143.415,143.465,143.377
143.417,143.427,143.501,143.406
143.427,143.453,143.52,143.418
143.453,143.423,143.535,143.395
143.424,143.799,143.812,143.413
143.79,143.937,143.983,143.747
143.936,143.784,144.109,143.731
143.784,143.838,144.047,143.669
143.843,143.988,144.324,143.836
143.986,144.218,144.312,143.976
144.214,144.25,144.312,144.138
144.249,144.238,144.323,144.207
144.235,144.13,144.242,144.056
144.129,144.138,144.155,144.03
144.138,143.943,144.189,143.937
143.937,144.002,144.324,143.914
144.005,144.19,144.214,143.938
144.185,144.075,144.221,143.992
144.073,143.93,144.105,143.725
143.929,144.156,144.249,143.876
144.156,144.153,144.272,143.989
144.149,144.136,144.237,144.093
144.138,144.322,144.322,144.134
144.321,144.257,144.322,144.207
144.259,144.397,144.418,144.223
144.397,144.357,144.478,144.338
144.359,144.335,144.413,144.32
144.337,144.194,144.373,144.167
144.2,144.333,144.335,144.193
144.334,144.311,144.36,144.202
144.31,144.238,144.364,144.237
144.241,144.354,144.408,144.23
143.851,144.085,144.106,143.851
144.079,144.105,144.202,144.026
144.1,143.886,144.197,143.879
143.885,143.877,143.94,143.859
143.877,143.842,143.926,143.84
143.841,143.94,143.942,143.79
143.936,143.953,144.032,143.93
143.953,144.019,144.102,143.932
144.017,143.935,144.04,143.891
143.937,144.179,144.215,143.889
144.181,144.198,144.233,144.13
144.198,144.187,144.27,144.177
144.19,144.147,144.219,144.129
144.148,144.186,144.209,144.124
144.185,144.171,144.206,144.143
144.172,144.106,144.181,144.041
144.107,144.085,144.139,144.055
144.085,144.225,144.229,144.062
144.226,144.429,144.494,144.187
144.428,144.373,144.586,144.366
144.375,144.504,144.513,144.353
144.504,144.456,144.524,144.421
144.457,144.539,144.556,144.456
144.539,144.499,144.578,144.476
144.499,144.454,144.519,144.435
144.456,144.528,144.533,144.443
144.527,144.56,144.608,144.468
144.56,144.416,144.576,144.397
144.417,144.29,144.432,144.281
144.289,144.362,144.364,144.245
144.361,144.47,144.494,144.357
144.471,144.374,144.485,144.275
144.374,144.338,144.422,144.323
144.338,144.215,144.401,144.2
144.204,144.172,144.209,144.051
144.172,144.322,144.324,144.15
144.32,144.284,144.328,144.215
144.284,144.4,144.47,144.267
144.402,144.424,144.474,144.366
144.42,144.341,144.488,144.238
144.341,144.466,144.468,144.262
144.464,144.399,144.47,144.378
144.399,144.321,144.43,144.304
144.319,144.286,144.365,144.255
144.291,144.079,144.328,144.035
144.079,144.099,144.189,144.072
144.091,144.112,144.134,144.026
144.111,144.114,144.131,144.062
144.094,144.11,144.12,144.01
144.112,144.117,144.144,144.073
144.117,144.226,144.256,144.097
144.226,144.283,144.292,144.226
144.283,144.199,144.31,144.159
144.19,144.217,144.249,144.157
144.222,144.343,144.388,144.21
144.343,144.4,144.474,144.322
144.4,144.434,144.497,144.351
144.431,144.306,144.468,144.289
144.308,144.361,144.439,144.274
144.361,144.394,144.406,144.302
144.395,144.393,144.429,144.358
144.392,144.386,144.404,144.347
144.386,144.33,144.412,144.306
144.331,144.268,144.361,144.231
144.268,144.427,144.508,144.239
144.427,144.488,144.503,144.402
144.488,144.335,144.607,144.318
144.335,144.368,144.474,144.258
144.368,144.342,144.401,144.213
144.343,144.322,144.397,144.275
144.322,144.4,144.499,144.29
144.463,144.524,144.771,144.463
144.525,144.676,144.735,144.525
144.676,144.856,144.859,144.638
144.859,144.946,145.02,144.817
144.945,145.061,145.107,144.943
145.063,144.967,145.067,144.929
144.966,144.898,144.967,144.833
144.9,144.942,145.055,144.885
144.942,144.932,144.995,144.876
144.931,144.849,144.992,144.803
144.848,144.714,144.905,144.709
144.714,144.971,144.998,144.674
144.97,144.915,145.012,144.908
144.917,144.838,144.964,144.824
144.836,144.797,144.888,144.766
144.797,144.913,144.926,144.755
144.914,144.887,144.952,144.842
144.886,144.873,144.9,144.816
144.875,144.872,144.939,144.848
144.872,144.872,144.918,144.833
144.874,144.847,144.876,144.761
144.847,144.827,144.861,144.775
144.825,144.911,144.919,144.806
144.911,144.878,144.955,144.874
144.878,144.926,144.93,144.823
144.819,144.905,144.959,144.809
144.9,144.896,144.951,144.863
144.896,144.866,144.929,144.839
144.866,144.872,144.872,144.813
144.875,144.892,144.933,144.857
144.891,144.899,144.946,144.889
144.898,144.975,145.039,144.895
144.976,145.056,145.072,144.976
145.056,145.019,145.082,145.015
145.019,145.038,145.076,145.011
145.04,145.049,145.061,145.025
145.05,145.032,145.064,145.022
145.032,144.972,145.037,144.96
144.972,144.983,145.022,144.967
144.982,144.876,145.025,144.868
144.877,144.721,144.877,144.587
144.725,144.688,144.726,144.589
144.689,144.718,144.722,144.622
144.719,144.556,144.719,144.499
144.557,144.772,144.797,144.557
144.77,144.815,144.819,144.711
144.817,145.042,145.082,144.791
145.039,145.018,145.08,144.876
145.02,144.893,145.064,144.858
144.894,144.874,145.059,144.796
144.874,144.857,144.91,144.793
144.858,144.916,144.917,144.796
144.915,144.998,145.045,144.89
145.003,145.054,145.058,144.939
145.056,144.956,145.056,144.9
144.957,144.98,145.044,144.873
144.98,145.103,145.146,144.974
145.103,145.201,145.224,145.053
145.2,145.208,145.244,145.096
145.237,145.275,145.341,145.138
145.274,144.859,145.343,144.773
144.862,144.971,145.055,144.861
144.974,145.097,145.113,144.913
145.096,145.048,145.126,145.031
145.048,145.093,145.1,144.968
145.091,145.13,145.185,145.084
145.133,145.007,145.174,145.007
145.026,145.11,145.235,144.886
145.11,145.126,145.159,145.041
145.125,145.042,145.168,145.022
145.042,145.036,145.093,145.015
145.037,145.044,145.086,145.027
145.043,145.067,145.139,145.03
145.01,144.937,145.058,144.879
144.935,144.952,145.012,144.845
144.952,145.017,145.166,144.943
145.017,145.032,145.074,145.009
145.032,145.05,145.08,144.991
145.051,145.193,145.203,145.05
145.187,145.256,145.291,145.179
145.256,145.295,145.301,145.229
145.294,145.272,145.311,145.24
145.273,145.171,145.28,145.163
145.173,145.217,145.243,145.171
145.221,145.216,145.238,145.204
145.216,145.185,145.221,145.178
145.183,145.145,145.185,145.142
145.145,145.184,145.196,145.145
145.184,145.198,145.223,145.157
145.198,145.255,145.263,145.194
145.256,145.24,145.298,145.221
145.241,144.987,145.318,144.927
144.987,144.799,145.015,144.642
144.8,144.944,144.952,144.738
144.944,145.192,145.214,144.93
145.191,145.258,145.455,145.191
145.254,145.442,145.458,145.243
145.442,145.542,145.62,145.416
145.542,145.635,145.651,145.523
145.635,145.653,145.709,145.611
145.654,145.579,145.691,145.464
145.58,145.544,145.595,145.451
145.543,145.414,145.553,145.384
145.412,145.404,145.477,145.341
145.404,145.572,145.714,145.369
145.57,145.602,145.694,145.562
145.605,145.556,145.683,145.409
145.555,145.56,145.611,145.474
145.56,145.593,145.638,145.531
145.589,145.461,145.594,145.431
145.461,145.494,145.648,145.445
145.495,145.348,145.519,145.187
145.348,145.391,145.423,145.293
145.391,145.242,145.422,145.242
145.249,145.17,145.249,145.059
145.169,145.238,145.312,145.063
145.238,145.243,145.333,145.212
145.243,145.275,145.292,145.174
145.274,145.228,145.294,145.181
145.227,145.254,145.285,145.161
145.255,145.287,145.332,145.209
145.276,145.356,145.405,145.25
145.374,145.361,145.43,145.357
145.361,145.35,145.38,145.277
145.35,145.379,145.39,145.327
145.38,145.389,145.399,145.339
145.388,145.454,145.461,145.382
145.454,145.528,145.532,145.397
145.53,145.519,145.564,145.508
145.518,145.516,145.575,145.504
145.515,145.359,145.534,145.215
145.362,145.366,145.379,145.339
145.365,145.367,145.391,145.346
145.366,145.338,145.456,145.338
145.338,144.898,145.378,144.869
144.899,144.919,145.015,144.795
144.921,144.942,144.954,144.868
144.944,144.924,144.992,144.875
144.925,145.025,145.05,144.923
145.024,144.983,145.033,144.869
144.982,145.189,145.229,144.946
145.192,145.19,145.259,145.104
145.191,145.158,145.204,145.098
145.161,145.235,145.31,145.152
145.236,145.284,145.328,145.184
145.284,145.249,145.332,145.185
145.247,145.15,145.273,145.059
145.151,145.325,145.355,145.141
145.325,145.346,145.403,145.227
145.346,145.342,145.435,145.293
145.34,145.495,145.523,145.317
145.498,145.363,145.598,145.353
145.373,145.742,145.774,145.373
145.745,145.691,145.767,145.621
145.691,145.68,145.746,145.583
145.68,145.887,145.976,145.675
145.889,145.937,145.971,145.801
145.937,145.969,146.111,145.894
145.974,145.82,146.034,145.817
145.82,145.965,146.041,145.819
145.963,146.074,146.094,145.861
146.074,145.99,146.104,145.959
145.99,146.114,146.12,145.925
146.115,145.981,146.129,145.971
145.981,146.085,146.117,145.975
146.084,146.05,146.113,146.022
146.051,145.992,146.072,145.908
145.99,146.161,146.162,145.98
146.16,146.085,146.427,146.085
146.644,146.616,146.658,146.516
146.614,146.535,146.639,146.519
146.536,146.24,146.565,146.188
146.239,146.272,146.406,146.219
146.272,146.191,146.286,146.183
146.191,146.086,146.224,145.98
146.084,146.116,146.142,145.921
146.115,146.017,146.215,146.001
146.017,146.141,146.145,146.015
146.141,146.218,146.265,146.086
146.219,146.159,146.26,146.097
146.159,146.068,146.177,146.067
146.069,145.97,146.103,145.97
145.97,146.066,146.122,145.925
146.067,146.087,146.137,146.04
146.086,146.085,146.101,146.041
146.086,146.198,146.282,146.076
146.197,146.261,146.3,146.173
146.26,146.139,146.264,146.067
146.139,146.353,146.367,146.1
146.351,146.17,146.351,146.104
146.169,146.108,146.235,145.918
146.105,146.043,146.193,145.986
146.042,146.099,146.204,146.011
146.101,145.91,146.114,145.819
145.908,145.896,145.925,145.743
145.897,145.795,145.904,145.669
145.794,145.909,145.963,145.792
145.909,145.908,145.93,145.802
145.91,145.776,145.972,145.745
145.777,145.843,145.858,145.646
145.846,146.104,146.105,145.822
146.105,145.984,146.166,145.979
145.985,145.83,146.055,145.781
145.831,145.897,146.055,145.828
145.896,145.906,146.01,145.872
145.904,145.849,145.961,145.841
145.849,146.001,146.015,145.814
146.001,145.924,146.029,145.917
145.924,146.15,146.173,145.903
146.151,146.213,146.261,146.083
146.213,146.337,146.352,146.201
146.337,146.286,146.35,146.26
146.286,146.303,146.324,146.219
146.303,146.317,146.391,146.289
146.321,146.454,146.537,146.283
146.461,146.56,146.626,146.446
146.561,146.512,146.624,146.492
146.509,146.549,146.566,146.457
146.549,146.554,146.579,146.515
146.553,146.562,146.576,146.504
146.562,146.552,146.569,146.457
146.547,146.497,146.569,146.472
146.495,146.502,146.552,146.448
146.5,146.691,146.71,146.43
146.691,146.612,146.774,146.563
146.613,146.676,146.78,146.602
146.675,146.549,146.777,146.472
146.546,146.606,146.659,146.503
146.606,146.486,146.612,146.483
146.485,146.583,146.603,146.485
146.584,146.664,146.677,146.51
146.665,146.721,146.745,146.652
146.721,146.709,146.731,146.657
146.709,146.724,146.782,146.688
146.725,146.797,146.828,146.707
146.796,146.776,146.845,146.722
146.776,146.771,146.921,146.735
146.774,146.987,147.038,146.733
146.987,147.227,147.269,146.976
147.226,147.04,147.254,147.035
147.04,147.012,147.105,146.959
147.011,146.874,147.115,146.863
146.874,147.001,147.052,146.872
147.001,147.053,147.136,146.977
147.055,147.034,147.172,147.018
147.035,147.012,147.129,146.991
147.011,147.094,147.118,146.972
147.094,147.15,147.168,147.064
147.148,147.281,147.281,147.054
147.281,147.321,147.475,147.251
147.324,147.384,147.471,147.302
147.387,147.66,147.66,147.337
147.66,147.748,147.81,147.636
147.747,147.581,147.755,147.525
147.58,147.732,147.774,147.563
147.731,147.762,147.865,147.712
147.761,147.803,147.81,147.705
147.803,147.679,147.841,147.676
147.677,147.728,147.75,147.627
147.728,147.665,147.741,147.658
147.665,147.676,147.745,147.659
147.678,147.668,147.736,147.643
147.668,147.343,147.668,147.141
147.341,147.255,147.349,147.158
147.255,147.36,147.499,147.232
147.353,147.396,147.454,147.346
147.396,147.447,147.516,147.396
147.447,147.348,147.537,147.329
147.348,147.219,147.348,147.2
147.234,147.26,147.378,147.199
147.26,147.204,147.317,147.179
147.201,147.292,147.371,147.164
147.292,147.349,147.523,147.281
147.347,147.499,147.554,147.331
147.498,147.389,147.521,147.372
147.389,147.338,147.413,147.333
147.338,147.3,147.357,147.21
147.299,147.228,147.34,147.203
147.227,147.316,147.336,147.213
147.316,147.209,147.316,147.173
147.209,147.358,147.378,147.209
147.359,147.389,147.415,147.332
147.388,147.452,147.48,147.366
147.452,147.776,147.834,147.39
147.776,147.928,147.965,147.739
147.927,148.031,148.092,147.86
148.031,147.727,148.08,147.726
147.728,147.765,147.835,147.671
147.765,147.497,147.791,147.442
147.496,147.483,147.578,147.275
147.483,147.472,147.521,147.344
147.475,147.424,147.534,147.398
147.426,147.199,147.453,147.107
147.199,147.328,147.331,147.117
147.328,147.434,147.485,147.299
147.434,147.487,147.529,147.363
147.484,147.36,147.547,147.349
147.361,147.415,147.422,147.264
147.415,147.286,147.437,147.192
147.287,147.259,147.356,147.245
147.257,147.646,147.681,147.257
147.65,147.686,147.746,147.532
147.683,147.511,147.698,147.416
147.514,147.517,147.544,147.462
147.515,147.586,147.63,147.471
147.586,147.736,147.781,147.571
147.739,147.772,147.991,147.723
147.77,147.807,147.849,147.712
147.807,147.944,147.957,147.764
147.941,147.847,147.981,147.845
147.844,147.879,147.91,147.834
147.884,147.822,147.9,147.816
147.822,147.839,147.882,147.81
147.839,147.864,147.921,147.781
147.864,147.799,147.884,147.765
147.795,147.779,147.868,147.749
147.779,147.778,147.816,147.723
147.781,147.775,147.804,147.72
147.774,147.812,147.867,147.747
147.814,147.807,147.829,147.714
147.806,147.75,147.822,147.675
147.75,147.618,147.766,147.618
147.617,147.675,147.69,147.58
147.679,147.703,147.719,147.593
147.703,147.728,147.769,147.669
147.731,147.729,147.763,147.703
147.724,147.754,147.807,147.698
147.753,147.829,147.833,147.728
147.828,147.764,147.862,147.762
147.763,147.723,147.767,147.65
147.725,147.745,147.792,147.708
147.745,147.734,147.749,147.61
147.733,147.6,147.791,147.565
147.599,147.76,147.809,147.597
147.762,147.694,147.803,147.679
147.694,147.718,147.767,147.615
147.685,147.457,147.69,147.363
147.457,147.393,147.47,147.304
147.392,147.513,147.547,147.357
147.513,147.354,147.521,147.354
147.354,147.36,147.429,147.217
147.355,146.991,147.363,146.753
146.99,146.381,147.082,146.352
146.381,146.473,146.526,146.379
146.472,146.616,146.848,146.454
146.616,146.544,146.636,146.485
146.548,146.352,146.63,146.293
146.351,146.317,146.409,146.127
146.318,146.413,146.423,146.206
146.413,146.506,146.557,146.348
146.508,146.546,146.606,146.461
146.546,146.579,146.66,146.544
146.579,146.513,146.625,146.472
146.514,146.635,146.752,146.502
146.635,146.746,146.829,146.607
146.75,146.801,146.909,146.699
146.801,146.765,146.814,146.679
146.762,146.76,146.814,146.726
146.76,146.731,146.792,146.697
146.731,146.757,146.805,146.711
146.757,146.705,146.813,146.697
146.705,146.67,146.714,146.639
146.664,146.666,146.69,146.644
146.666,146.722,146.735,146.644
146.718,146.611,146.728,146.611
