EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
117468,128801,96193,109829,126487,79091,72952,162766,100113,75984,86929,108300,148220,148563,112954,91178,128940,160748,114166,123714,70527,75997,86843,164367,92199,141526,176346,80248,1257593
117494,128730,96172,109838,126516,79121,72956,162718,100065,76038,86903,108321,148272,148653,112961,91172,128972,160815,114114,123864,70536,76006,86855,164220,92219,141420,176468,80208,1258003
117420,128770,96194,109769,126502,79068,72977,162782,100010,76045,86814,108306,148337,148714,112962,91194,128962,160927,114074,123852,70490,75999,86810,164278,92252,141338,176404,80198,1258063
117410,128736,96187,109765,126507,79053,72992,162721,100025,76047,86800,108292,148375,148569,112970,91265,128880,160890,114040,123861,70545,76007,86813,164113,92262,141299,176391,80142,1258363
117427,128766,96230,109706,126512,79048,72990,162785,100034,76075,86764,108317,148430,148581,112995,91179,128877,160859,114034,123880,70597,75972,86767,164048,92257,141261,176393,80109,1258093
117438,128786,96188,109737,126502,79059,72947,162765,100059,76043,86785,108296,148443,148597,112927,91194,128941,160838,113998,123871,70532,75975,86739,164021,92265,141366,176419,80091,1258803
117491,128806,96228,109785,126539,79090,72968,162786,100027,76033,86762,108321,148580,148591,112967,91188,128915,160826,114002,123836,70535,75920,86683,163996,92278,141302,176433,80097,1258523
117394,128743,96250,109763,126553,79079,72916,162869,100003,75993,86740,108250,148519,148637,112948,91181,128876,160899,113918,123842,70571,75896,86690,163978,92272,141271,176413,80087,1259143
117442,128756,96279,109715,126579,79049,72923,162838,99996,76010,86766,108296,148512,148534,112905,91208,128839,160866,113832,123876,70547,75955,86758,164008,92304,141283,176501,80073,1260013
117368,128735,96292,109706,126530,79012,72870,162846,100012,75953,86704,108254,148510,148650,112863,91181,128841,160895,113788,123829,70559,75967,86725,163950,92343,141230,176494,80083,1260233
117376,128745,96292,109647,126555,78993,72878,162809,100007,75901,86697,108209,148468,148616,112900,91206,128830,160897,113762,123848,70535,75955,86693,163930,92333,141195,176583,80038,1260293
117286,128711,96268,109676,126547,78968,72856,162865,99976,75936,86586,108219,148559,148661,112841,91162,128759,160899,113746,123878,70559,75958,86696,164106,92310,141098,176561,80011,1259843
117299,128711,96233,109589,126531,78882,72797,162839,99943,75927,86540,108211,148490,148668,112868,91165,128710,160895,113745,123891,70669,75921,86663,163982,92264,141032,176579,79967,1260313
117200,128686,96256,109555,126514,78901,72805,162933,99916,75893,86441,108228,148618,148601,112876,91119,128588,160885,113784,123890,70665,75865,86675,164166,92254,140930,176690,79888,1260013
117213,128666,96231,109464,126530,78870,72806,162945,99886,75893,86360,108215,148562,148492,112842,91125,128499,160801,113784,123890,70626,75898,86573,164017,92247,140909,176667,79827,1260003
117228,128665,96241,109483,126578,78819,72811,163008,99881,75886,86391,108259,148613,148556,112840,91066,128413,160946,113714,123862,70621,75890,86510,163983,92296,140927,176628,79783,1259933
117234,128687,96240,109496,126629,78820,72832,163148,99944,75863,86382,108206,148671,148557,112844,91091,128441,160974,113651,123821,70628,75890,86415,164147,92348,140941,176624,79800,1259773
117239,128682,96254,109526,126663,78824,72852,163106,99945,75899,86372,108207,148648,148591,112846,91096,128368,160905,113668,123838,70663,75876,86364,164165,92256,140989,176568,79799,1259963
117249,128674,96276,109583,126762,78842,72823,163139,99959,75890,86372,108217,148576,148598,112863,91085,128450,160871,113655,123817,70640,75898,86423,164039,92233,141010,176571,79775,1260273
117272,128673,96263,109566,126691,78859,72839,163212,99950,75878,86341,108232,148686,148604,112843,91094,128458,160849,113663,123867,70669,75904,86433,164049,92274,140922,176681,79785,1260453
117249,128715,96265,109513,126705,78867,72850,163212,99982,75893,86329,108234,148692,148612,112882,91113,128384,160860,113634,123825,70631,75896,86453,163992,92260,140858,176588,79775,1260073
117275,128672,96243,109468,126746,78849,72837,163153,99977,75901,86310,108227,148631,148674,112896,91100,128336,160960,113693,123893,70611,75894,86455,163988,92269,140805,176635,79740,1259963
117263,128718,96222,109438,126739,78867,72828,163132,99985,75919,86260,108236,148636,148657,112886,91113,128325,160896,113726,123910,70619,75891,86363,163946,92233,140808,176653,79735,1260123
117264,128710,96253,109401,126769,78867,72859,163112,100001,75923,86287,108265,148624,148670,112834,91087,128301,160909,113720,123885,70654,75833,86343,164027,92289,140775,176669,79731,1259633
117210,128702,96253,109410,126764,78865,72883,163209,100005,75923,86283,108223,148703,148683,112799,91099,128288,160919,113629,123875,70678,75868,86323,164037,92404,140815,176579,79677,1259983
117203,128694,96219,109401,126761,78879,72806,163116,99964,75886,86336,108165,148639,148683,112732,91104,128304,160943,113605,123829,70744,75890,86284,164020,92408,140907,176491,79700,1259963
117157,128676,96191,109477,126780,78879,72863,163176,99872,75761,86362,108116,148671,148616,112753,91068,128381,160805,113625,123766,70669,75876,86283,163869,92371,140913,176627,79705,1260373
117140,128635,96242,109491,126788,78858,72897,163182,99908,75822,86361,108076,148663,148589,112836,91077,128395,160742,113652,123860,70672,75881,86283,163915,92372,140901,176560,79747,1259913
117227,128692,96230,109484,126777,78748,72877,163138,99956,75881,86250,108109,148642,148608,112776,91072,128333,160845,113645,123875,70704,75914,86333,164003,92392,140734,176494,79747,1259733
117206,128705,96218,109376,126798,78782,72871,163127,99953,75866,86086,108161,148573,148570,112809,91013,128198,160695,113739,123829,70431,75922,86343,164119,92392,140629,176550,79775,1259873
117276,128700,96229,109328,126794,78843,72889,163141,99958,75873,86170,108210,148603,148638,112836,91073,128090,160734,113726,123796,70560,75933,86336,164091,92368,140765,176565,79722,1260193
117243,128702,96221,109381,126795,78853,72888,163331,99983,75926,86257,108203,148763,148585,112858,91060,128135,160756,113757,123821,70550,75949,86263,164033,92376,140810,176477,79602,1260133
117278,128663,96216,109408,126781,78882,72907,163339,99970,75923,86235,108212,148672,148624,112884,91112,128258,160867,113755,123826,70468,75949,86177,164102,92353,140752,176492,79707,1260103
117322,128683,96223,109364,126848,78898,72904,163215,100007,75964,86314,108255,148665,148594,112891,91113,128185,160781,113724,123895,70520,75945,86233,164218,92331,140831,176569,79763,1261023
117314,128774,96212,109427,126834,78902,72894,163190,99994,75969,86365,108255,148615,148605,112920,91129,128333,160831,113698,123898,70564,75949,86277,164166,92353,140841,176565,79706,1260733
117356,128760,96214,109466,126797,78956,72855,163131,100003,75975,86386,108292,148652,148617,112884,91098,128348,160848,113701,123927,70617,75942,86256,164137,92332,140886,176646,79743,1260523
117321,128801,96234,109485,126776,78951,72824,163049,99980,75955,86430,108322,148577,148600,112871,91103,128407,160844,113711,123924,70606,75957,86334,164164,92279,140959,176743,79795,1260623
117300,128803,96226,109466,126734,78965,72835,163062,99963,75946,86412,108351,148616,148638,112848,91104,128431,160922,113727,123932,70626,75980,86360,164102,92263,140928,176819,79806,1260603
117291,128800,96166,109453,126742,78946,72866,163074,99940,75921,86401,108313,148574,148597,112887,91076,128408,160963,113737,123910,70542,75977,86394,164090,92196,140929,176781,79817,1260673
117327,128794,96156,109419,126714,78934,72898,163064,99963,75952,86376,108310,148573,148572,112920,91063,128413,161005,113685,123988,70511,75915,86404,164027,92204,140925,176812,79803,1260993
117338,128870,96157,109413,126677,78920,72906,163086,99963,75976,86376,108265,148594,148555,112895,91060,128368,160965,113675,123997,70562,75919,86398,164072,92201,140949,176708,79766,1260683
117322,128854,96147,109431,126670,78948,72897,163126,99973,75980,86359,108269,148589,148577,112809,91035,128371,160951,113723,123991,70486,75944,86379,164034,92136,140942,176693,79719,1261303
117308,128859,96150,109433,126658,78954,72906,163155,99970,75917,86403,108262,148585,148576,112834,91055,128359,160892,113702,123921,70537,75939,86375,164021,92178,141039,176726,79698,1262583
117344,128866,96168,109445,126658,78965,72934,163176,99985,75931,86389,108282,148605,148551,112853,91037,128416,160848,113676,123911,70621,75951,86388,164046,92207,140989,176707,79712,1263263
117362,128871,96159,109420,126660,78949,72958,163213,99969,75943,86390,108253,148594,148561,112822,91022,128393,160854,113657,123933,70629,75938,86393,164101,92250,140976,176666,79754,1263943
117342,128892,96218,109406,126656,78974,72967,163179,99946,75922,86352,108203,148593,148581,112853,91045,128359,160881,113649,123906,70651,75929,86419,164102,92324,140952,176602,79771,1264043
117371,128880,96233,109380,126635,78985,72937,163161,99948,75935,86354,108201,148555,148560,112856,91048,128314,160843,113669,123948,70609,75955,86403,164168,92296,140917,176625,79768,1264183
117351,128916,96233,109348,126625,78974,72937,163204,99949,75924,86349,108210,148568,148525,112872,91039,128319,160766,113669,123968,70629,75961,86393,164127,92336,140908,176693,79739,1264113
117379,128914,96194,109325,126620,78982,72927,163157,99938,75907,86311,108197,148562,148546,112916,91036,128313,160783,113677,124006,70639,75923,86358,164124,92314,140856,176765,79727,1263793
117354,128969,96193,109294,126643,78955,72920,163163,99951,75943,86316,108201,148572,148572,112901,91021,128251,160822,113611,124048,70630,75907,86353,164114,92282,140889,176740,79743,1263563
117317,128932,96216,109289,126621,78946,72906,163173,99988,75975,86321,108239,148568,148609,112899,91007,128278,160859,113584,124065,70637,75922,86357,164103,92233,140941,176744,79742,1263883
117313,128929,96134,109330,126583,78936,72915,163196,99973,75927,86301,108187,148584,148614,112857,91012,128305,160846,113579,124030,70573,75985,86343,164092,92210,140979,176737,79752,1262903
117322,128891,96265,109318,126575,78957,72943,163252,99932,75879,86348,108157,148609,148582,112916,90985,128320,160822,113543,123943,70596,76025,86344,164088,92237,141046,176677,79749,1262173
117386,128853,96147,109393,126563,78903,72957,163337,99955,75912,86334,108156,148660,148655,112941,91010,128381,160840,113418,123931,70510,76121,86345,164082,92186,140975,176580,79740,1262223
117379,128840,96194,109346,126606,78887,73045,163315,99927,75954,86256,108172,148650,148638,112975,91045,128286,160843,113381,124001,70429,76074,86334,164060,92181,140898,176614,79784,1262433
117517,128882,96123,109318,126608,78921,73062,163263,99924,75990,86199,108186,148564,148686,113089,91100,128248,160856,113289,123958,70435,76097,86373,164080,92145,140795,176487,79740,1262973
117477,128948,96143,109270,126641,78946,73123,163330,99959,76114,86207,108197,148658,148589,112953,91068,128204,160823,113384,124079,70363,75998,86324,164087,92133,140737,176375,79706,1262573
117481,128902,96106,109233,126656,79052,73138,163312,100006,76103,86161,108213,148699,148561,112794,91128,128228,160817,113348,123958,70321,76021,86263,164081,92183,140659,176265,79675,1262573
117251,128931,96114,109140,126718,79077,73154,163229,100040,76152,86172,108207,148720,148520,112754,91129,128113,160715,113405,124038,70432,75985,86243,164014,92196,140563,176257,79685,1260963
117298,128949,96111,109011,126694,79158,73167,163228,100094,76095,86247,108184,148659,148438,112836,91114,128110,160591,113444,123830,70396,75984,86227,164035,92132,140593,176056,79631,1260073
117358,128829,96180,109071,126667,79170,73199,163094,100151,76160,86303,108232,148640,148178,112867,90920,128137,160240,113407,123886,70409,75966,86205,164060,92203,140565,176060,79633,1259993
117435,128859,96237,109028,126592,79170,73237,162981,100140,76116,86332,108171,148542,148315,112908,91042,128091,160276,113383,123922,70374,76000,86223,164163,92174,140616,176113,79696,1260513
117474,128950,96209,109048,126420,79224,73236,162847,100181,76143,86310,108148,148393,148381,112929,91067,127866,160325,113470,124041,70322,76060,86263,164172,92200,140451,176176,79731,1260513
117496,129060,96169,109022,126426,79206,73218,162851,100185,76132,86413,108131,148078,148487,112966,91064,127886,160366,113429,123929,70295,76023,86283,164159,92274,140559,176025,79763,1261233
117447,128949,96246,109083,126354,79231,73229,162705,100189,76169,86338,108131,148138,148552,113018,91016,128022,160328,113388,124023,70293,75981,86276,164160,92239,140559,176074,79762,1261733
117437,128954,96220,109006,126379,79219,73229,162637,100195,76233,86353,108140,148123,148612,112898,91112,128015,160367,113416,124092,70216,75999,86213,164212,92251,140659,176040,79818,1262243
117342,128952,96133,108990,126447,79200,73232,162777,100185,76187,86404,108108,148240,148595,112935,91070,128040,160338,113451,123951,70139,76013,86264,164163,92453,140643,175894,79798,1261903
117430,128841,96098,109072,126437,79221,73234,162876,100201,76157,86414,108108,148254,148544,113060,91065,128159,160300,113326,123929,70130,75964,86198,164133,92489,140701,175932,79828,1261723
117470,128873,96097,109111,126446,79197,73246,162757,100241,76207,86455,108089,148299,148458,113013,91068,128154,160172,113349,124077,70167,75950,86178,164177,92423,140728,175993,79888,1261703
117451,128922,96135,109135,126459,79199,73256,162808,100224,76207,86425,108101,148275,148589,112941,91113,128166,160285,113417,124029,70184,75981,86224,164111,92318,140604,175945,79895,1262343
117482,128910,96146,109132,126486,79187,73272,162753,100205,76142,86417,108094,148224,148723,112911,91108,128060,160336,113426,123905,70194,76006,86233,164177,92372,140621,175908,79925,1261863
117495,128896,96132,109118,126520,79208,73274,162663,100208,76133,86378,108094,148147,148627,112859,91104,128140,160284,113418,123825,70204,75946,86267,164152,92387,140632,175810,79922,1262743
117437,128858,96126,109085,126492,79213,73236,162705,100157,76124,86395,108074,148259,148636,112874,91139,128146,160303,113453,123724,70189,75937,86247,164164,92433,140606,175661,79916,1262853
117407,128753,96162,109077,126520,79232,73216,162785,100122,76121,86375,108089,148324,148623,112840,91175,128113,160285,113430,123805,70154,75994,86225,164163,92419,140552,175801,79894,1263763
117363,128788,96064,109046,126536,79220,73203,162724,100169,76099,86370,108077,148261,148490,112858,91204,128113,160201,113416,123800,70171,76247,86153,164128,92427,140471,175825,79900,1265153
117398,128771,96011,109013,126606,79189,73213,162701,100168,76088,86355,108096,148295,148462,112866,91154,128088,160241,113383,123758,70155,76305,86185,164136,92380,140343,175820,79889,1264203
117411,128743,95988,109006,126547,79158,73183,162614,100106,76125,86377,108136,148279,148533,112903,91133,128018,160225,113358,123833,70125,76287,86183,164152,92404,140479,175908,79882,1264473
117407,128828,95885,109081,126517,79156,73225,162504,99909,76201,86334,108247,148222,148578,112868,91180,128071,160304,113303,123902,70114,76239,86173,164172,92386,140444,176019,79880,1263673
