EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,EURUSD,GBPNZD,XAUUSD
105979,122619,100995,113793,100964,75987,70092,161735,101720,76738,86468,108363,139437,141887,107025,86427,120620,151120,112656,123833,72538,75414,84985,164019,94522,139527,105979,172620,1230493
105980,122536,101129,113762,101006,75886,70032,162034,101631,76738,86328,108318,139636,141949,107177,86481,120565,151261,112479,123915,72579,75482,84925,164428,94615,139394,105980,172554,1231113
105845,122410,101157,113922,101001,75816,69964,162031,101660,76686,86370,108320,139591,141941,107070,86461,120586,151215,112609,123819,72555,75412,84943,164334,94532,139450,105845,172365,1229513
105772,122297,101234,114033,101032,75757,69921,161971,101673,76685,86385,108309,139604,141974,107076,86481,120619,151205,112631,123800,72616,75399,84949,164338,94697,139454,105772,172411,1229083
105821,122321,101211,113981,100963,75825,69964,161970,101666,76735,86422,108332,139543,141905,107105,86506,120619,151190,112606,123793,72644,75455,84989,164486,94681,139415,105821,172352,1229383
105866,122385,101164,113910,100949,75841,69938,161883,101700,76718,86391,108400,139572,141978,107099,86498,120598,151311,112589,123804,72548,75413,84931,164538,94680,139405,105866,172768,1229493
105821,122334,101185,113882,100974,75821,69950,161951,101660,76713,86346,108352,139546,141898,107076,86496,120518,151216,112538,123778,72514,75440,84922,164499,94725,139313,105821,172651,1231053
105803,122343,101181,113881,100998,75785,69921,161596,101608,76684,86306,108343,139595,141870,107050,86461,120511,151261,112437,123766,72508,75410,84901,164241,94774,139336,105803,172805,1231663
105810,122396,101208,113936,100971,75777,69899,161963,101579,76684,86336,108366,139609,141854,107090,86439,120562,151300,112557,123865,72475,75465,84971,164356,94691,139451,105810,172791,1230583
105787,122386,101200,113899,100995,75900,69937,161931,101693,76806,86448,108491,139356,141757,107058,86430,120500,151193,112535,123847,72489,75501,84990,164574,94734,139394,105787,172781,1229413
105745,122350,101249,114021,100994,75882,69858,162165,101701,76821,86517,108578,139338,141740,107064,86421,120575,151302,112601,123869,72490,75512,85053,164609,94754,139497,105745,172938,1230813
105823,122437,101174,113953,100946,75933,69979,162192,101718,76817,86525,108472,139346,141770,107064,86422,120591,151149,112616,123869,72395,75496,85046,164521,94681,139518,105823,172825,1230213
105854,122434,101150,113973,100848,75982,69974,162226,101770,76851,86596,108545,139296,141799,107075,86450,120646,151209,112661,123836,72444,75489,85071,164530,94760,139537,105854,173022,1228923
105890,122444,101108,113919,100849,76062,70073,162174,101835,76899,86647,108508,139196,141787,107067,86470,120636,151042,112657,123796,72471,75488,85068,164542,94747,139485,105890,173133,1225353
105812,122383,101180,113931,100791,76175,70026,162175,102000,77068,86785,108734,138885,141698,107063,86451,120557,151035,112589,123822,72425,75533,85068,164505,94750,139430,105812,173016,1222233
105851,122392,101178,113916,100757,76159,70018,162078,101972,77047,86754,108727,138973,141747,107099,86479,120584,151109,112575,123827,72406,75534,85057,164570,94754,139418,105851,172978,1223043
105850,122245,101185,113958,100797,76153,69985,161859,101999,77047,86781,108766,138974,141786,107102,86578,120630,151168,112610,123686,72334,75516,85062,164474,94653,139305,105850,173129,1223773
105964,122230,101121,113839,101015,76105,69914,161880,101882,76949,86633,108820,139215,141869,107151,86685,120633,151501,112560,123592,72359,75506,85017,164506,94744,139143,105964,172940,1223873
105847,122092,101243,113918,101021,76021,69808,161516,101908,76960,86599,108857,139215,141905,107164,86687,120584,151556,112507,123604,72265,75496,84963,164105,94701,139083,105847,172823,1225863
105630,122016,101498,113988,100908,75849,69758,161235,101676,76978,86460,108694,139243,141609,107212,86564,120408,151351,112293,123835,72255,75687,85014,164094,94822,139080,105630,172913,1225983
105753,122008,101378,113899,100725,75965,69898,161473,101761,77006,86521,108636,139198,141682,107213,86670,120456,151230,112338,123684,72316,75648,85007,164169,94850,138963,105753,172809,1225873
105742,121876,101445,113937,100814,75958,69843,161505,101826,77050,86543,108715,139193,141769,107269,86754,120483,151329,112301,123633,72406,75644,84973,164291,95013,138859,105742,172897,1225203
105690,121924,101499,113989,100807,75954,69818,161453,101853,77087,86578,108746,139136,141741,107272,86677,120477,151305,112295,123744,72394,75661,84987,164223,95128,138976,105690,172932,1226123
105690,121928,101577,114066,100651,76062,69884,161420,101952,77255,86758,108800,138942,141677,107357,86674,120562,151167,112282,123845,72381,75754,85083,164271,95286,139073,105690,172701,1225473
105630,121733,101668,114050,100579,75881,69740,161332,101859,77141,86540,108761,139186,141811,107393,86766,120475,151393,112166,123758,72387,75707,84940,164152,95771,138834,105630,172899,1225243
105792,121929,101353,113994,100595,75967,69820,161451,101831,76988,86595,108763,139244,141827,107223,86760,120601,151456,112459,123568,72415,75580,85022,164117,95737,138984,105792,172749,1225833
105804,122079,101305,113989,100624,76012,69817,161434,101948,76999,86645,108835,139173,141921,107185,86663,120609,151480,112508,123666,72464,75504,84971,164142,95932,139152,105804,172343,1226623
105745,122058,101283,113980,100432,76032,69818,161413,101970,77000,86658,108857,139064,141838,107101,86629,120532,151387,112526,123618,72404,75487,84967,164145,95754,139118,105745,172406,1228543
105665,121966,101380,114037,100399,75909,69619,161299,101890,76948,86561,108994,139181,141849,107123,86628,120502,151710,112473,123644,72409,75498,84937,164017,95829,139084,105665,172306,1229473
105666,122018,101342,114033,100437,75873,69610,161346,101809,76886,86518,108952,139246,141802,107088,86593,120498,151732,112510,123650,72320,75497,84965,164124,95665,139138,105666,172071,1229623
105697,122051,101301,113986,100311,75891,69599,161321,101799,76871,86503,108995,139252,141795,107072,86591,120483,151798,112510,123631,72293,75490,84960,164027,95636,139116,105697,171886,1226713
105655,121975,101315,113968,100308,75867,69527,161418,101746,76872,86461,109052,139214,141720,107047,86588,120418,151882,112462,123574,72240,75517,84952,164035,95562,139015,105655,171782,1228093
105659,122044,101311,113988,100350,75868,69562,161492,101740,76861,86479,109017,139241,141700,107056,86556,120438,151816,112471,123644,72169,75519,84982,164086,95457,139116,105659,171969,1228013
105690,122026,101306,113919,100420,75920,69608,161217,101806,76906,86485,109031,139186,141739,107072,86603,120403,151761,112433,123616,72027,75516,84933,163984,95241,139003,105690,171984,1228333
105708,122065,101287,113880,100451,75920,69589,161213,101775,76891,86454,109058,139216,141721,107070,86590,120381,151838,112415,123630,72081,75526,84927,163987,95268,139001,105708,172219,1228883
105675,122081,101317,113832,100458,75937,69623,161225,101823,76933,86435,109022,139137,141712,107067,86554,120288,151696,112331,123684,72126,75531,84869,164021,95251,138958,105675,172116,1233223
105682,122084,101324,113792,100459,76023,69611,161113,101892,77024,86507,109167,138992,141658,107084,86560,120262,151739,112288,123695,72039,75569,84882,163996,95110,138919,105682,172281,1232793
105659,122080,101338,113677,100368,75992,69648,160957,101837,76999,86380,109061,139022,141610,107073,86540,120115,151633,112163,123706,72021,75589,84808,163946,95123,138774,105659,172563,1230263
105609,122005,101387,113709,100443,75891,69576,160635,101776,76938,86291,109030,139138,141646,107074,86552,120089,151712,112137,123692,71977,75571,84767,163883,95091,138727,105609,172956,1223528
105630,122023,101369,113753,100400,75945,69624,160685,101808,76979,86388,109038,139069,141617,107078,86560,120162,151650,112201,123686,71946,75588,84837,163889,95023,138800,105630,172939,1225253
105650,122026,101355,113692,100513,75917,69674,160499,101767,76939,86308,108919,139148,141641,107082,86571,120116,151559,112155,123676,71871,75581,84791,163738,94857,138731,105650,172725,1223843
105598,121814,101337,113883,100385,75659,69517,160591,101523,76664,86159,108798,139554,141715,107011,86680,120261,151836,112366,123437,72009,75489,84850,163638,95081,138722,105598,173006,1225713
105558,121682,101366,113954,100458,75686,69526,160582,101589,76712,86243,108823,139448,141699,106998,86741,120289,151760,112404,123340,71970,75490,84879,163676,95035,138654,105558,173088,1229683
105554,121636,101285,114014,100403,75680,69484,160838,101624,76646,86284,108877,139457,141760,106912,86776,120352,151846,112556,123191,71962,75396,84888,163571,95138,138673,105554,173208,1227363
105566,121507,101295,114079,100382,75571,69431,160593,101526,76544,86208,108802,139677,141839,106934,86875,120432,151975,112607,123072,71941,75371,84897,163453,94889,138607,105566,173265,1228573
105599,121481,101275,114002,100416,75609,69413,160429,101604,76569,86193,108882,139645,141920,106948,86922,120388,152067,112549,123023,71967,75336,84814,163393,94816,138481,105599,173638,1228373
105576,121772,101316,114202,100395,75588,69384,160506,101584,76576,86323,108900,139652,141900,106968,86693,120575,152091,112706,123367,72012,75360,84960,163506,94839,139064,105576,173386,1225723
105535,121702,101437,114577,100376,75419,69301,160283,101484,76494,86413,108785,139914,142026,107053,86708,120923,152215,112942,123444,72034,75353,85129,163437,94760,139439,105535,173429,1226693
105535,121701,101411,114513,100271,75447,69282,160400,101447,76502,86394,108852,139863,141921,107024,86708,120856,152255,112908,123411,71840,75389,85144,163416,95104,139367,105535,173376,1226403
105562,121669,101462,114677,100321,75459,69173,160473,101577,76556,86532,109046,139874,142116,107104,86756,121059,152541,113014,123437,71796,75342,85172,163450,95142,139518,105562,172807,1226223
105462,121501,101457,114587,100293,75431,69158,160585,101662,76525,86433,109031,139796,142153,107000,86792,120850,152424,112931,123265,71886,75251,85004,163742,95158,139222,105462,172817,1225533
105361,121523,101514,114603,100264,75337,69063,160512,101640,76471,86335,109048,139839,142161,106958,86696,120752,152497,112879,123357,71960,75216,84926,163709,95370,139266,105361,172774,1225473
105483,121639,101430,114441,100164,75396,69111,160650,101703,76468,86284,109048,139885,142301,106991,86709,120718,152576,112814,123373,72020,75165,84822,163725,95327,139202,105483,172535,1225903
105483,121689,101442,114412,100168,75364,69133,160793,101676,76443,86222,108962,139947,142330,107005,86675,120689,152524,112773,123438,72067,75160,84783,163735,95284,139224,105483,172856,1225443
105434,121659,101461,114343,100152,75309,69113,160798,101599,76404,86107,108915,139988,142261,106976,86659,120560,152501,112682,123434,71992,75175,84733,163726,95135,139106,105434,172723,1226293
105392,121649,101439,114317,100203,75257,69135,160718,101505,76340,86038,108808,140013,142163,106958,86601,120503,152356,112620,123399,72063,75168,84720,163598,95236,139108,105392,172533,1226053
105403,121673,101480,114439,100135,75228,69062,160833,101494,76336,86090,108885,140086,142221,106962,86620,120630,152546,112730,123469,71877,75184,84799,163666,95020,139242,105403,172204,1226183
105444,121729,101436,114411,100140,75263,69141,160701,101506,76336,86105,108812,140080,142227,106959,86614,120642,152434,112775,123470,72092,75180,84810,163642,95289,139266,105444,171973,1226253
105375,121654,101497,114556,100126,75229,69055,160758,101481,76350,86178,108902,140054,142163,106956,86613,120718,152522,112851,123471,72080,75213,84904,163644,95302,139357,105375,171880,1226053
105423,121677,101460,114437,100060,75242,69040,160736,101480,76336,86106,108940,140091,142201,106964,86635,120648,152630,112776,123445,72067,75197,84828,163701,95273,139240,105423,171960,1219903
105373,121626,101503,114446,100035,75145,69008,160559,101386,76269,85999,108854,140205,142185,106958,86628,120602,152628,112738,123448,72058,75202,84810,163633,95215,139195,105373,172034,1224323
105301,121575,101555,114435,100060,75125,69014,160631,101384,76286,85968,108816,140146,142123,106940,86606,120507,152509,112667,123456,72044,75221,84777,163612,95217,139120,105301,172372,1224983
105308,121603,101587,114495,100047,75134,68987,160736,101385,76319,86022,108868,140143,142120,106980,86591,120577,152578,112694,123526,72043,75252,84830,163631,95214,139226,105308,172024,1230213
105323,121565,101559,114531,100100,75071,68928,160644,101306,76236,85978,108875,140286,142154,106966,86630,120632,152733,112759,123455,71985,75229,84851,163580,95097,139225,105323,172028,1230903
105365,121603,101532,114438,100124,75151,68947,160710,101381,76296,85999,108959,140182,142156,106981,86637,120579,152751,112695,123460,72063,75234,84810,163583,95249,139154,105365,172033,1231243
105342,121557,101520,114524,100128,75194,68942,160981,101399,76332,86116,109025,140076,142068,106946,86657,120646,152720,112798,123395,71855,75256,84910,163469,95024,139204,105342,172082,1231343
105565,121566,101479,114873,100150,75095,68939,160752,101390,76200,86263,108889,140557,142545,107125,86832,121269,153058,113189,123356,71767,75134,85063,163336,94926,139637,105565,172145,1232673
105583,121503,101506,114831,100104,75006,68984,160703,101315,76130,86130,108688,140747,142633,107175,86891,121248,152983,113117,123328,71806,75118,84993,163345,94983,139522,105583,172118,1232813
105571,121526,101439,114708,100118,74976,68983,160762,101378,76048,86002,108644,140788,142762,107093,86864,121104,152970,113070,123268,71835,74994,84817,163249,94961,139397,105571,172322,1232943
105609,121517,101444,114656,100197,75050,68975,160641,101446,76128,86048,108765,140701,142769,107137,86905,121093,153040,113012,123267,71822,75019,84804,163252,94839,139321,105609,172124,1234143
105575,121772,101458,114598,100336,75152,69120,161074,101607,76242,86121,108688,140463,142755,107118,86694,120992,152676,112938,123542,71777,75014,84743,163658,94721,139540,105575,172586,1236153
105841,121824,101425,114831,100305,75191,69089,161345,101610,76256,86340,108792,140740,143042,107350,86869,121540,153122,113202,123554,71599,75025,84955,163775,94584,139888,105841,172699,1235543
105934,121782,101317,114844,100258,75143,69019,161285,101447,76125,86293,108829,140956,143033,107330,86984,121661,153411,113338,123372,71540,75017,85048,163648,94639,139852,105934,172750,1235153
105805,121488,101451,114861,100121,74975,68932,161209,101352,76057,86115,108734,141101,143047,107342,87087,121531,153431,113205,123244,71527,75018,84949,163788,94615,139538,105805,172907,1234763
105848,121634,101313,114710,100240,75155,69044,161050,101479,76134,86207,108808,140822,142941,107239,87014,121421,153236,113209,123223,71494,75003,84933,163762,94492,139522,105848,173247,1234743
