EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
125064,159893,95652,112130,112740,87923,77827,181089,98630,84648,98368,112953,142421,141222,120693,78343,140424,160779,116467,153887,74620,85371,99641,180582,87846,176154,204409,87405,1314511
125287,159958,95613,112300,112692,87940,77835,181027,98589,84660,98510,112957,142383,141204,120715,78332,140441,160982,116412,153908,74627,85407,100105,180557,87918,177127,204363,87526,1314536
125340,159930,95629,112308,112642,87985,77933,180979,98565,84620,98525,112876,142310,141081,120675,78322,140403,160883,116521,153905,74592,85433,99924,180821,87891,177481,204186,87453,1313081
125310,159705,95668,112315,112875,87934,77826,181129,98494,84401,98635,112840,142834,141112,120641,78262,140514,160733,116652,153968,74498,85616,99811,180616,87988,177864,204674,87726,1312439
125264,159378,95677,112829,112976,87510,77749,181177,98393,84258,98589,112531,143065,140798,120649,78266,140673,160656,116709,154026,74609,85599,99747,180445,88043,178213,204731,87372,1313198
125297,159535,95664,112806,112945,87093,77467,181343,98347,84290,98758,112417,142994,140802,120625,78185,140727,160756,116659,154184,74547,85577,99806,180226,88206,178443,204789,87406,1313437
125231,159648,95788,112701,112881,87164,77556,181116,98344,84285,98816,112366,143042,140882,120634,78128,140664,160834,116973,154272,74654,85567,99830,180079,88172,178800,204723,87482,1313377
125014,159690,95966,112704,112883,87239,77617,181192,98293,84289,98784,112368,143033,140900,120671,78167,141059,160694,116576,154247,74642,85580,99856,180134,88129,178579,204645,87516,1312704
124618,159705,95992,112733,112850,87256,77628,181222,98425,84371,98741,112371,142890,140879,120722,78154,140589,160744,116528,154268,74470,85548,99819,180189,88146,178702,204840,87656,1313250
124662,159664,95963,112728,112877,87352,77756,181517,98467,84386,98256,112322,142857,140921,120704,78159,140502,160743,116637,154255,74579,85530,99834,180248,88192,178691,204750,87649,1312467
124801,159788,95924,112700,112790,87375,77769,181656,98574,84415,98244,112326,142778,140915,120721,78179,140662,160516,116680,154205,74597,85496,99914,180204,88191,179353,204826,87732,1312847
124817,159745,95965,112631,112838,87489,77889,181421,98680,84335,98328,112301,142916,140978,120755,78177,140718,160483,116698,154178,74641,85526,100040,180121,88167,179316,204885,87727,1311785
124837,159971,95909,112765,112767,87407,77795,181487,98714,84323,98372,112332,142936,140940,120709,78202,140730,160360,116677,154129,74706,85556,100122,180057,87984,179153,204802,87711,1311988
124838,160029,95868,112838,112708,87425,77731,181275,98688,84335,98477,112448,142891,140858,120717,78114,140701,160555,116719,154293,74710,85518,100443,180124,88232,179330,204488,87749,1311967
124933,160028,96346,112875,112749,87445,77738,181353,98576,84240,98477,112470,143079,140942,120686,78083,140720,160748,116858,154338,74628,85473,100672,180099,88243,179562,204359,87985,1311895
124936,160009,96398,113276,112830,87354,77670,181253,98635,84109,98547,112442,143306,141021,120711,78103,140890,160718,116974,154321,74740,85493,100719,180212,88354,179639,204411,88116,1311960
124986,159978,96433,113618,112836,87198,77554,181192,98704,84090,98569,112415,143328,140975,120712,78102,141036,160896,117026,154335,74643,85385,100795,180098,88361,179645,204475,88100,1313374
124972,159990,96233,113675,112866,87156,77499,181622,98545,83980,98654,112438,143498,141138,120678,78088,141066,161108,117453,154347,74770,85344,100606,180127,88383,180193,204586,88122,1313215
125003,159776,96210,113790,112998,87128,77441,181615,98747,83903,98711,112488,143605,141185,120636,78151,141603,161171,117780,154208,74717,85391,100934,179949,88342,179795,204544,87883,1312968
124980,159773,96220,113786,113097,86980,77231,181997,98689,84050,98957,112581,143425,141182,120658,78167,142004,161440,117810,154136,74783,85285,100628,179983,88281,179799,204636,88197,1313430
124935,159842,96256,114178,113192,87021,77242,181956,99020,83986,99079,112636,143520,141338,120610,78121,142025,161667,118044,154316,74733,85146,100476,179906,88322,179928,204463,88053,1312405
125046,159859,96217,113920,113382,86986,77292,181583,98932,83944,99081,112518,143587,141561,120584,78106,142294,161564,117927,154329,74830,85057,100258,179558,88345,180023,204432,87965,1313400
124933,159792,96230,113938,113500,86935,77202,181850,98995,83944,99149,112586,143543,141666,120631,78093,142162,161503,118208,154354,74768,84890,100058,179536,88415,180037,204625,87918,1310121
124831,159740,96446,113812,113657,86940,77246,181775,99015,83810,98973,112519,143773,141940,120611,78100,142535,161672,117976,154284,74784,84951,100146,179472,88405,179946,204549,87768,1297099
124860,159736,96747,113761,113568,86853,77145,181740,99108,83845,99368,112545,143727,141862,120660,78168,142248,161537,117990,154147,74728,85003,100264,179909,88428,179972,204633,87849,1295740
124848,159703,96703,113773,113570,86894,77212,181624,99215,83824,99098,112504,143740,141755,120675,78189,142255,161830,117862,154128,74737,84990,100171,179802,88414,180136,204596,88006,1302816
124812,159773,96616,114033,113528,86793,77173,182335,99375,83845,99063,112424,143751,141807,120740,78133,142057,161730,117877,154223,74789,84929,100059,179725,88507,180507,204640,88055,1307163
124880,159744,96605,113765,113594,86875,77399,182455,99464,83844,98954,112211,143743,141903,120747,78168,142073,161640,117901,154198,74727,84882,100001,179090,88522,180635,204536,87900,1303620
124911,159731,96585,113702,113608,86888,77306,182943,99558,83655,98809,112364,144080,142002,120730,78187,142120,161315,118045,154141,74515,84870,99925,179374,88494,181274,204141,87794,1304151
124807,159832,96580,113651,113640,86735,77246,182975,99539,83815,98867,112265,143821,142037,120741,78239,142328,161532,117852,154053,74725,84864,100062,179095,88681,181796,204226,87809,1304531
124903,159853,96486,113590,113589,86892,77298,182952,99471,83762,98984,112383,143931,142067,120744,78188,142104,161764,117815,154172,74720,84831,100053,179023,88732,181854,204196,87961,1304088
124917,159983,96485,113702,113470,86878,77359,182968,99491,84008,98841,112280,143513,142135,120717,78230,142042,161644,117820,154118,74797,84900,100007,179074,88731,182053,204271,87947,1304513
124987,159939,96450,113567,113452,87267,77437,182771,99484,84003,98799,112670,143529,142016,120730,78285,142060,161621,117746,154017,74797,84867,99915,179068,88725,181796,204128,87825,1302437
124987,160000,96442,113499,113455,87200,77379,182694,99460,84022,98582,112665,143501,142078,120726,78259,141980,161711,117918,154071,74806,84937,100095,179072,88696,182428,204234,87851,1301631
125066,159970,96434,113379,113394,87253,77484,182588,99503,84110,98706,112585,143322,141927,120729,78259,142208,161725,117956,154081,74773,84735,99850,178665,88748,182089,204305,87963,1299230
125260,159886,96453,113520,113726,87312,77488,182715,99529,83991,98787,112656,143482,142222,120735,78232,142259,161569,117801,154099,74735,84725,99886,178725,88739,182143,204270,87823,1299265
125177,160007,96479,113571,113699,87146,77326,182939,99578,84070,99112,112672,143342,142237,120729,78205,142080,161475,117718,154101,74755,84696,99664,178878,88718,181862,204178,88024,1299763
125229,159915,96385,113591,113725,87257,77489,182962,99677,84175,98976,112580,143157,142281,120729,78174,141985,161683,117830,154162,74772,84563,99557,178940,88759,181723,204229,88001,1300695
125159,159999,96456,113361,113799,87378,77627,183151,99681,84119,98931,112538,143268,142518,120725,78219,142082,161393,117826,154055,74816,84570,99537,178982,88734,181737,204215,88002,1301960
125055,159977,96582,113312,113893,87400,77664,183452,99794,84207,99122,112511,143128,142514,120735,78262,142032,161122,117883,153991,74830,84453,99410,178960,88755,182125,203964,88084,1301795
125097,160034,96549,113390,114038,87409,77677,183509,99625,84074,98976,112508,143344,142703,120737,78205,142109,161207,117661,154110,74873,84500,99561,179076,88782,181762,203964,87959,1300951
125104,160087,96555,113384,113901,87281,77575,183572,99612,84061,99121,112492,143370,142631,120736,78183,141828,161044,117720,154150,74840,84368,99546,179105,88794,181632,204030,88173,1300541
125234,160096,96555,113421,114147,87328,77738,183612,99689,83960,99058,112312,143500,142788,120741,78211,141909,161262,117694,154097,74854,84062,99349,178944,88800,181533,204076,88097,1302319
125127,160074,96499,113663,114009,87161,77507,183550,99740,83640,99039,112432,144043,143319,120745,78124,141888,161037,117698,154211,74838,84191,99519,179065,88772,181559,204062,88114,1302795
125134,159888,96488,113285,113968,87258,77780,183720,99682,83747,99117,112162,143819,143062,120758,78521,141889,161361,117815,153431,74786,84238,99592,179178,88798,181754,203861,88195,1302090
125220,159920,96574,113437,113961,87268,77744,183839,99548,83831,98968,112224,143660,142964,120745,78500,142030,161580,117972,153434,74784,84202,99631,178950,88784,181694,203914,88292,1299274
125098,160011,96511,113513,113926,87311,77778,183762,99525,83816,99054,112229,143661,143005,120750,78436,142194,161415,118174,153548,74890,84209,99663,178721,88667,181523,203883,88315,1297570
125706,160012,96494,113528,113909,87360,77790,183872,99348,83864,99076,112265,143610,143025,120718,78435,142411,161245,118196,153520,74881,84151,99588,179107,88647,181403,203751,88371,1296779
125527,159967,96448,113569,114093,87415,77810,183779,99449,83890,98855,112314,143572,143127,120722,78458,142401,161311,118214,153511,74895,84094,99496,179225,88608,181600,203736,88358,1298398
125448,160012,96459,113667,114086,87361,77732,183889,99284,83844,98999,112355,143551,143132,120733,78413,142406,161321,118315,153610,74884,84141,99468,179307,88615,181583,203445,88714,1298310
125521,160045,96412,113591,113995,87377,78099,183850,99189,83979,99113,111818,143366,143087,120755,78392,142505,161336,118369,153555,74920,84209,99605,179234,88921,181751,203355,88904,1298340
125557,160036,96269,113437,113924,87533,78374,183796,98751,83907,99182,111664,143512,142991,120743,78417,142600,160564,118357,153537,74904,84133,99684,179081,88755,181290,203513,88774,1297286
125444,160017,96334,113515,113949,87448,78205,184099,98617,83818,99283,111793,143614,143076,120743,78420,142595,160093,118336,153552,74878,84089,99570,179085,88561,181296,203623,88867,1298993
125458,160078,96297,113626,114027,87415,78205,183896,98447,83840,99306,111750,143605,143180,120751,78455,142503,160445,118225,153431,74893,84111,99627,179052,88603,181399,203573,88865,1298658
125521,160053,96329,113576,114015,87422,78239,183938,98390,83900,99251,111715,143514,143159,120740,78429,142393,160504,118291,153515,74879,84132,99764,178940,88741,181453,203798,88878,1298072
125511,160118,96380,113632,113928,87476,78214,183275,98196,83876,99304,111814,143552,143118,120735,78439,142480,160443,118492,153509,74893,84115,99975,178970,88769,181573,203692,89018,1298215
125557,160169,96346,113702,114003,87492,78289,183363,97827,83743,99272,111730,143791,143162,120750,78443,142672,160488,118415,153498,74889,84074,100154,178988,88717,181977,203607,89161,1297990
125562,159918,96334,114013,114100,87318,78200,183339,97725,83685,99333,111641,143784,143120,120731,78389,142616,160408,118461,153612,74941,84053,99905,179080,88547,181339,203634,89234,1298134
125558,159598,96243,114294,114274,87226,78068,183178,97687,83515,99297,111702,144143,143219,120738,78424,142678,160534,118591,153428,74978,84054,99990,179091,88391,181372,203509,88947,1299145
125618,159525,96334,114185,114405,86937,77898,183438,97723,83599,99405,111577,143978,143201,120767,78515,142835,160619,118864,153322,74981,84096,99921,178978,88462,181528,203658,89057,1298806
125573,159423,96322,114410,114516,86926,77841,183338,97787,83503,99486,111646,144171,143155,120764,78453,143176,160843,119114,153422,75032,84190,99991,179014,88402,181658,203375,88837,1299951
125435,158895,96257,114444,114522,86702,77623,182990,97858,83516,99562,111672,144101,142951,120770,78408,143372,160759,118847,153543,74960,84293,100052,178952,88476,181726,203414,88730,1299663
125329,158875,96323,114526,114381,86610,77472,183031,97831,83247,99700,111772,144623,142832,120768,78543,143110,161008,118947,153220,74988,84320,100039,179079,88494,181832,203451,88640,1299633
125170,158901,95851,114462,114511,86335,77436,182976,97712,83160,99271,111466,144796,142807,120736,78591,143213,161073,118813,153199,74999,84411,100340,179028,88449,181755,203264,88551,1299240
125012,159062,95963,114588,114357,86120,77276,183319,97749,83108,99454,111413,144871,142635,120689,78477,143074,161215,118763,153444,75029,84343,100405,179036,88462,181545,203148,88736,1299317
124827,159653,96014,114761,114223,86087,77321,183281,97664,82990,99226,111317,145025,142707,120594,78407,142959,161329,118691,153561,74995,84350,100354,179201,88427,181663,203005,88829,1300833
124873,159606,95942,114706,114355,86137,77439,183610,97834,82852,99195,111208,145223,142649,120613,78248,142940,161279,118647,153824,75010,84665,100545,179119,88541,181824,202979,88544,1299850
124714,159754,95937,114799,113861,85877,77125,183413,97733,82830,98823,111286,145328,142188,120634,78145,142913,161296,118859,153976,75020,84733,100731,179018,88578,181810,202934,88338,1300197
124730,159829,96025,114494,113769,85917,77155,183172,97793,82809,98684,111342,145357,142068,120615,78163,143146,161623,119039,154015,75003,84644,100680,179133,88502,181870,202864,88560,1300920
124937,159793,95968,114621,113841,85897,77262,183123,98026,82693,98795,111155,145561,142213,120617,78121,143319,161821,118968,154087,75012,84590,100587,179009,88606,182060,202702,88453,1298219
124741,159748,95942,114634,114026,85809,77162,183128,98111,82672,98808,111189,145606,142303,120652,78166,143213,161590,118749,153994,75043,84628,100584,179901,88564,182616,202724,88502,1295173
124877,159756,95949,114714,113993,85701,77150,182989,98037,82764,98600,111037,145447,142244,120630,78112,142985,161856,118882,154106,75069,84656,100725,179943,88648,182779,202747,88639,1295340
124875,159759,95885,114699,113885,85785,77278,183053,98135,82850,98372,110957,145250,142155,120625,78100,143138,161725,118941,154135,75069,84655,100639,180760,88616,182241,202922,88756,1294586
124920,159743,95900,114752,113846,85925,77345,183038,98184,82835,98458,111045,145229,142136,120652,78123,143210,161429,118902,154045,75057,84632,100615,180336,88469,182515,202805,88585,1295745
124797,159602,95912,114633,113972,85935,77273,182774,98234,82702,98369,111146,145500,142180,120630,78145,143163,161344,118870,154028,74979,84632,100578,180324,88489,182450,204009,88411,1296130
124782,159627,95866,114718,113949,85726,77056,182962,98197,82735,98313,111214,145435,142182,120659,78153,143130,161529,118998,153971,75018,84554,100455,180345,88527,181985,204673,88403,1294897
124822,159562,95906,114653,114043,85780,77102,183001,98144,82589,98393,111227,145691,142298,120664,78153,143241,161827,118897,153961,74940,84500,100743,180256,88733,181854,205120,88056,1295875
124851,159617,95941,114605,114047,85634,76833,183055,98270,82678,98605,111430,145528,142390,120669,78185,143126,161775,118893,153891,74993,84517,100866,180235,88666,182084,204945,88433,1295512
124746,159560,96065,114942,114062,85778,76936,182915,98019,82611,98510,111466,145665,142380,120632,78205,143120,162350,118854,153850,75038,84473,100965,179954,88555,182541,204951,88473,1295541
124768,159636,96173,115094,114080,85679,76871,182952,98159,82619,98343,111430,145687,142491,120681,78218,143058,162230,118812,153848,74976,84440,100421,180089,88324,183137,205621,88555,1294691
124770,159781,96312,115231,113863,85722,76849,183379,98040,82781,98352,111519,145350,142494,120672,78226,143000,162328,119237,153864,75006,84384,100368,180249,87917,183234,204961,88430,1295949
124848,159826,96425,114387,113839,86084,77320,183308,98000,82795,98143,111325,145306,142579,120670,78309,143507,162487,119350,153655,74994,84395,100423,180041,87421,182912,204748,88454,1296332
124819,159909,96425,114284,113878,86178,77401,183553,97980,82749,98598,111325,145450,142608,120649,78350,143668,161830,119535,153561,75116,84497,100456,180176,87210,183198,204810,88489,1296106
124896,159837,96565,114386,113911,86084,77356,183488,97983,82926,98615,111260,145169,142468,120642,78295,143928,161766,118930,153719,75089,84497,100562,180195,87349,183182,205084,88661,1295089
125136,159809,96540,114462,113939,86146,77460,183836,97914,82969,98775,111198,145122,142493,120639,78243,143148,161842,118932,153862,75079,84429,100465,180245,87362,183256,205063,88804,1294627
125238,159632,96349,114608,114000,86165,77486,183421,97839,82945,98470,111189,145166,142619,120628,78246,143137,161434,118985,153876,75127,84484,100493,180205,87078,183239,204947,88740,1295918
125220,159465,96481,114553,114002,86163,77466,183984,97746,82970,98488,111205,145257,142656,120642,78358,143228,161368,118898,153674,75178,84421,100553,180218,87159,183327,204865,88668,1295945
125063,159540,96406,114597,113980,86129,77378,184450,97791,82860,98469,111289,145376,142694,120665,78460,143147,161441,119018,153615,75214,84325,100430,180216,87277,183122,205215,88667,1293644
